"TRWYAHX128F429C818","25th Floor","Patti Smith","rock;female vocalists;indie;alternative"
"TRWYSCL128F93545CF","Blue Suede Shoes","Elvis Presley","rock;pop"
"TRWYFSY128F4283BF5","Just Good Friends","Michael Jackson","pop;rock"
"TRWYEXL128E0781213","If God Will Send His Angels","U2","rock;alternative;pop"
"TRWYEEC128F93280CB","So Young And In Love","Bruce Springsteen","rock"
"TRWYWDS128F92FC623","Last Child","Aerosmith","rock;pop;alternative"
"TRWYZGP12903CC1843","Hey Joe","Jimi Hendrix","rock;alternative;pop"
"TRWAMQV128E078EED8","Lovesong","The Cure","alternative;rock;pop;indie;electronic"
"TRWADJH128F42ADB48","Gloria","Patti Smith","female vocalists;rock;alternative;pop"
"TRWAWYH128E0791C1C","Reptilian","Nine Inch Nails","electronic;rock;metal;alternative"
"TRWAKEO128F9334665","Back In The Saddle","Aerosmith","rock;pop"
"TRWBFCQ128F92E659C","I'm On Fire","Bruce Springsteen","rock;pop"
"TRWBEWY128F92DCDF5","Sirensong","The Cure","alternative;pop;indie;rock"
"TRWNYTQ128F92C47A2","Bombastic Love","Britney Spears","pop;female vocalists;rock;indie"
"TRWNTXU128F428CD01","Notes to the Future (live)","Patti Smith","female vocalists;alternative;indie;rock"
"TRWNKZL128F42664EA","I Am Free","Mariah Carey","female vocalists;pop"
"TRWSRFM128F146B81B","How Beautiful You Are","The Cure","alternative;rock;indie;pop"
"TRWSSJA128F4265769","Killer Bee Bop","Joe Satriani","rock"
"TRWFZIU128F92F9669","Cedars Of Lebanon","U2","rock;alternative;pop"
"TRWDJFG12903C94C9E","Stuck Inside Of Mobile With The Memphis Blues Again","Bob Dylan","rock;pop"
"TRWDXVH128F428CCA9","Rock n Roll Nigger","Patti Smith","rock;female vocalists;alternative;indie"
"TRWDSMP128F9329C10","Always Be My Baby","Mariah Carey","pop;female vocalists"
"TRWDEGM128F146B830","Young Americans","The Cure","alternative;rock;pop"
"TRWDGWH128F42617F3","Banana Mango II","Joe Satriani","rock"
"TRWDGED128F4295D15","Danny Says","Foo Fighters","rock;alternative;metal"
"TRWEMNQ128F92E1B71","Just Because","Elvis Presley","rock;pop"
"TRWESYK128F4252DCA","Go To Sleep","Radiohead","alternative;rock;indie;electronic;pop"
"TRWEFJA128F42BB94C","Pink","Aerosmith","rock;pop;alternative"
"TRWEQQE128E0793FA9","Masoko Tanga","The Police","rock;alternative;pop"
"TRWLHSC128F428E8A2","O.O.C.","Mariah Carey","pop"
"TRWLXMN128F423423D","God Save The Queen","Jimi Hendrix","rock"
"TRWLRLX128F4269D7F","Movin' Out","Aerosmith","rock"
"TRWLUQF128F426578B","Lights Of Heaven","Joe Satriani","rock;metal"
"TRWPYNF128F428CCCD","When Doves Cry","Patti Smith","rock;female vocalists;alternative"
"TRWPNPS128F9310DC8","Permanent Daylight","Radiohead","rock;alternative;indie;electronic;pop"
"TRWPZDQ128F147CD48","Push","The Cure","rock;alternative"
"TRWPQGM128F9306B32","I Don't Believe You (She Acts Like We Never Have Met)","Bob Dylan","rock"
"TRWWDLE128F42995FE","My Prerogative","Britney Spears","pop;female vocalists;rock;electronic"
"TRWZINX128F14552A6","Don't Forget About Us","Mariah Carey","pop;female vocalists"
"TRWZAZE128F42340EF","Synchronicity I","The Police","rock;alternative;pop"
"TRWZBPO128F4229928","Sexy Boy","Franz Ferdinand","rock;alternative;indie"
"TRWZFDM128F4252CF5","There, There","Radiohead","alternative;indie;electronic;rock"
"TRWZPYD12903CBB89F","Power To Love","Jimi Hendrix","rock"
"TRWZQDK128F428CCD9","Distant Fingers","Patti Smith","rock;female vocalists;alternative"
"TRWGXPQ12903CC1835","Foxy Lady","Jimi Hendrix","rock;metal"
"TRWGBUK128F42A7490","Don't Forget About Us","Mariah Carey","pop;female vocalists"
"TRWGEDC128F42AC712","Light Inside","Aerosmith","rock"
"TRWGLSH128F427FD41","One More Chance","Michael Jackson","pop;rock"
"TRWGTNK128F42BA442","Start Me Up","The Rolling Stones","rock;pop"
"TRWTIJT12903C9FFB4","Fallen Angels","Aerosmith","rock;metal"
"TRWTZKP128F42A7492","Don't Forget About Us","Mariah Carey","pop;female vocalists"
"TRWKXMJ128F42698B6","Draw the Line","Aerosmith","rock;pop;alternative"
"TRWKRDX128E07812A3","Dollars & Cents","Radiohead","alternative;rock;indie;electronic"
"TRWKAOR128F42AEE20","Amazing Grace","Elvis Presley","rock;pop;alternative"
"TRWKEJN128F4265EBE","You Gotta Move","Aerosmith","rock"
"TRWQHSP128F14920D2","The Bed's Too Big Without You","The Police","rock;pop;alternative;indie"
"TRWQQUV128E078EEC0","Tape","The Cure","rock;alternative;pop"
"TRWUHAU128F4259E6A","Go To Sleep","Radiohead","alternative;rock;indie;electronic;pop"
"TRWUXCH128F427393B","Last Child","Aerosmith","rock;pop;alternative"
"TRWULBB128F42670A3","The Ties That Bind","Bruce Springsteen","rock"
"TRWUZUM128F425ED9B","Seda","Foo Fighters","rock"
"TRWUZJE128F92EC1FF","Walking On The Moon","The Police","rock;pop;alternative;indie"
"TRWVJWF128F147728C","The Bed's Too Big Without You","The Police","rock;pop;alternative;indie"
"TRWVJCF12903CD40D9","Turd On The Run","The Rolling Stones","rock;pop"
"TRWVYBF12903CC4D8B","I And I","Bob Dylan","rock"
"TRWVYWL128F933016F","Dream On","Aerosmith","rock;alternative;metal;pop"
"TRWVKOG128F934C474","Things Have Changed","Bob Dylan","rock;pop;alternative"
"TRZCYEM128F9323F8B","Heroin","The Velvet Underground","rock;alternative;indie"
"TRZCGDY128F42B5911","Touch My Body","Mariah Carey","pop;female vocalists"
"TRZJBXT128F145A8BB","I'll Be Your Mirror","The Velvet Underground","rock;alternative;female vocalists;indie;pop"
"TRZJSVZ128E079130F","All Tomorrow's Parties","The Velvet Underground","rock;alternative;female vocalists;indie;pop"
"TRZJLFP128F42832CD","Woman of the World","Aerosmith","rock"
"TRZJGZK128E0793FA4","Born In The 50's","The Police","rock;alternative;pop;indie"
"TRZIFSA128F932E77D","In Limbo","Radiohead","alternative;rock;electronic;indie"
"TRZHCKW128F425BBF8","Piece of Me","Britney Spears","pop;female vocalists;electronic;alternative"
"TRZHMLA128F92E6558","Feel The Pressure","Franz Ferdinand","indie;rock;electronic"
"TRZHSWY128F931113B","Do You Want To","Franz Ferdinand","rock;indie;alternative;pop;metal"
"TRZHEDN128F42893F9","Monkey Wrench","Foo Fighters","rock;alternative;indie;pop;metal"
"TRZHWRV128F428A393","Bitter They Are, Harder They Fall","Elvis Presley","rock"
"TRZHQIH12903CC5658","Talk Show Host","Radiohead","alternative;rock;indie;electronic"
"TRZXXEM128F9317265","No You Girls","Franz Ferdinand","indie;alternative;rock;pop;electronic"
"TRZXRKS12903CFF6D5","Pain In My Heart","The Rolling Stones","rock"
"TRZOJVT128F4280397","Stride of the Mind","Patti Smith","female vocalists"
"TRZOMYY128F426BEA4","Downtown Charlie","Aerosmith","rock"
"TRZOBZD128F92F3AFB","Stranger Things Have Happened","Foo Fighters","rock;alternative;indie"
"TRZOZON12903CBE066","Tweedle Dee","Elvis Presley","rock"
"TRZMLTD128F426EF46","Can You Please Crawl Out Your Window?","Bob Dylan","rock;pop"
"TRZRYDQ128F9341FDC","What You Waiting For?","Franz Ferdinand","rock;pop;indie;alternative"
"TRZRBKS128F426A65D","I Don't Want To Miss A Thing","Aerosmith","rock;pop;alternative;metal"
"TRZRPZL128E07912F8","The Becoming","Nine Inch Nails","alternative;rock;electronic;metal"
"TRZYJOO128F932FE77","(You Drive Me) Crazy (The Stop Remix!)","Britney Spears","pop;female vocalists"
"TRZYFFA128C7196994","Mofo","U2","rock;electronic;pop;alternative"
"TRZYURU128F92FD362","Miracle","Foo Fighters","rock;alternative"
"TRZACEN128F428E742","You Know What You Are?","Nine Inch Nails","rock;alternative;metal;electronic"
"TRZARMV128F428E8A7","Heat","Mariah Carey","female vocalists;pop"
"TRZALKX128F93320D6","In The Closet","Michael Jackson","pop;rock"
"TRZAUYQ128F9310CCB","Inside My Head","Radiohead","rock;indie;alternative"
"TRZBIKW128F1477707","What Goes On","The Velvet Underground","rock;alternative;indie"
"TRZBHZC128F4229992","Eleanor Put Your Boots On","Franz Ferdinand","indie;rock;alternative;pop"
"TRZBMRP128F4283BFF","Todo Mi Amor Eres Tu (I Just Can't Stop Loving You)","Michael Jackson","pop"
"TRZBYEX12903CBBCF0","Auld Lang Syne","Jimi Hendrix","rock;pop"
"TRZBNQS128F147CD69","All I Want","The Cure","alternative;rock;pop"
"TRZNXYC128F4261B88","Lords Of Karma","Joe Satriani","rock"
"TRZNLIB128F9342B6E","We've Got Forever","Michael Jackson","pop"
"TRZSOWU128F9310EA2","Exit Music (For a Film)","Radiohead","alternative;rock;indie;electronic;pop"
"TRZSFJR128E0781180","Exit","U2","rock;pop;alternative"
"TRZSDWN128F92FC633","Sight for Sore Eyes","Aerosmith","rock"
"TRZSWFF128F9334659","Eat The Rich","Aerosmith","rock;alternative"
"TRZFXWQ128F4252DBF","There, There","Radiohead","alternative;indie;electronic;rock"
"TRZFOVK128F92EAA4C","Feel The Envy","Franz Ferdinand","indie;rock;alternative;electronic"
"TRZFOLE128E0793ADC","The Other Way Of Stopping","The Police","rock;pop;alternative"
"TRZFLFV128F428FF19","Through The Rain","Mariah Carey","pop;female vocalists"
"TRZFZMB128F42AA774","In Your Honor","Foo Fighters","rock;alternative;metal;pop"
"TRZDPCT128E0793AE9","Secret Journey","The Police","rock;pop;alternative"
"TRZEOKP128F93167A9","Sexy Boy","Franz Ferdinand","rock;alternative;indie"
"TRZEOXA128E07924C3","You're My #1","Enrique Iglesias","pop"
"TRZEYCR128F92EAA49","Katherine Hit Me","Franz Ferdinand","electronic;indie;rock"
"TRZEDHB128E078ECE7","Line Up","Aerosmith","rock;metal"
"TRZEPFA128F4280390","The Grind","Aerosmith","rock;metal"
"TRZEZDV128F92EAA4D","Be Afraid","Franz Ferdinand","indie;alternative"
"TRZLNNH128F932FC88","Sad Sad Sad","The Rolling Stones","rock"
"TRZPJSB12903C9FFAF","Crash","Aerosmith","rock"
"TRZPOIO128F42649B1","Trip Hoppin'","Aerosmith","rock"
"TRZPYLP12903CC16D0","Midnight","Jimi Hendrix","rock"
"TRZPLNY128F92F3B77","One Night Stand","Enrique Iglesias","pop"
"TRZPTGJ128F92FD70B","Airbag","Radiohead","alternative;rock;indie;electronic;pop"
"TRZPUBG128F92E447F","Take Me Out","Franz Ferdinand","indie;rock;alternative;pop"
"TRZPUGP128F42ADB67","My Generation","Patti Smith","female vocalists;rock;alternative"
"TRZWLBH128F42BAD85","A Cool New Way","Joe Satriani","rock"
"TRZWLTC128F4252DA6","Let Down","Radiohead","alternative;rock;indie;electronic;pop"
"TRZWQOT128F4260F36","Band On The Run","Foo Fighters","rock;alternative;pop"
"TRZZJGL128F427FD92","Dirge","Bob Dylan","rock"
"TRZZUNB128F4263020","It's The Falling In Love","Michael Jackson","pop"
"TRZGBAF128F145ECA8","Inalcanzable","Enrique Iglesias","pop"
"TRZGPXE128F9306E2E","Love Me","Elvis Presley","rock;pop"
"TRZGZER128F92FD125","In Your Honor","Foo Fighters","rock;alternative;metal;pop"
"TRZGTSI128F93214A8","Honey","Mariah Carey","pop;female vocalists;rock"
"TRZGURV128F92E2E12","No You Girls","Franz Ferdinand","indie;alternative;rock;pop;electronic"
"TRZTIJX128C7196996","If God Will Send His Angels","U2","rock;alternative;pop"
"TRZTHPU128F42980A1","Stronger","Britney Spears","pop;female vocalists;rock;electronic"
"TRZTFPG128F428E8A1","Thanx 4 Nothin'","Mariah Carey","female vocalists;pop"
"TRZTQEP128E0792526","The Great Collapse","Nine Inch Nails","electronic;alternative;rock;metal"
"TRZKOTI128E0793AF2","Mother","The Police","rock;alternative;pop"
"TRZKORM128F92F3BF2","Not In Love","Enrique Iglesias","pop;electronic"
"TRZKBQT128F145ECA1","No Llores Por Mi","Enrique Iglesias","pop"
"TRZKDTT12903CEE3F5","Pictures Of You","The Cure","alternative;rock;indie;pop"
"TRZQCVP128F146BA5D","Candy Says","The Velvet Underground","rock;alternative;indie;pop;female vocalists"
"TRZQCRR128E0781176","I Still Haven't Found What I'm Looking For","U2","rock;pop;alternative;indie"
"TRZQIBG128F4278271","You Need Me","Mariah Carey","pop;female vocalists"
"TRZQTSM128F9328120","Gave It A Name","Bruce Springsteen","rock"
"TRZUTCO128F428D10D","Wild Leaves","Patti Smith","rock;female vocalists"
"TRZVJCK128F425E21A","Radio Nowhere","Bruce Springsteen","rock"
"TRZVIFX128F42BA51C","Doo Doo Doo Doo (Heartbreaker)","The Rolling Stones","rock"
"TRZVXWE128F9305F88","Sometimes You Can't Make It On Your Own","U2","rock;alternative;pop;indie"
"TRZVSLN128F932FC63","Me Against the Music","Britney Spears","pop;female vocalists"
"TRGCCDP128E0781B21","Sulk","Radiohead","alternative;rock;indie;electronic"
"TRGCIEC128F932E722","Go To Sleep","Radiohead","alternative;rock;indie;electronic;pop"
"TRGCPPK128E078EDA7","The Movie","Aerosmith","rock"
"TRGCWKY128F9310C72","You","Radiohead","rock;alternative;indie;electronic"
"TRGJJME128F4252EA6","In Limbo","Radiohead","alternative;rock;electronic;indie"
"TRGJXDL128F4274F3F","Treasure (Whatever Happened to Pete the Chop)","U2","rock"
"TRGJEFL12903CC283F","Sweet Thing","Jimi Hendrix","rock"
"TRGJWUD128E078DF64","Even Deeper","Nine Inch Nails","rock;electronic;alternative;metal"
"TRGJQJU128F4273938","Same Old Song and Dance","Aerosmith","rock;pop"
"TRGJQRH128F14599A3","Foxy Lady","Jimi Hendrix","rock;metal"
"TRGIOOA128F92DFF81","Womanizer","Britney Spears","pop;female vocalists;electronic"
"TRGIRKJ128E0786180","Fast Cars","U2","rock;alternative;indie"
"TRGIYIR128F92DCDF1","Underneath The Stars","The Cure","rock;pop;alternative;indie"
"TRGIATU128F427878D","The Rising","Bruce Springsteen","rock;pop;alternative;electronic"
"TRGIWGE128F92FD76C","Thank God I Found You","Mariah Carey","pop;female vocalists"
"TRGIWPM128F42691CD","Kings and Queens","Aerosmith","rock;pop;metal;alternative;female vocalists"
"TRGHYAM128F92F466A","Roamer","Enrique Iglesias","pop"
"TRGHDFA128F147CD75","All I Want","The Cure","alternative;rock;pop"
"TRGHTAM128F426EEA6","Meet Me In The Morning","Bob Dylan","rock;indie;alternative"
"TRGHUIU12903CBBD0A","Mannish Boy","Jimi Hendrix","rock;alternative"
"TRGXJNV128F92EA11D","All Along The Watchtower","Bob Dylan","rock;pop;indie;alternative"
"TRGXHFB128E0793AF5","Every Breath You Take","The Police","rock;pop;alternative;indie"
"TRGXOLF128F146B83E","Maybe Someday","The Cure","alternative;rock;pop"
"TRGXAZY128E078D2BE","Who Loves The Sun  (Live @ Max's Kansas City in NYC Summer 1970)","The Velvet Underground","rock;alternative"
"TRGXARN128F4267094","God Rest Ye Merry, Gentlemen","Mariah Carey","female vocalists;pop"
"TRGXDSE128F428039F","Trampin'","Patti Smith","rock;female vocalists;indie;metal;alternative"
"TRGXVEN128F42AD5EA","Shake Your Body (Down to the Ground)","Michael Jackson","pop"
"TRGOCSS128F148C099","Make Tonight All Mine","Michael Jackson","pop"
"TRGOMDR128F42BCD28","This Is My Heaven","Elvis Presley","pop"
"TRGORXY128F424EA4C","White Light/White Heat","The Velvet Underground","rock;alternative"
"TRGOYOU128F93223F2","Pretty Peggy-O","Bob Dylan","rock"
"TRGOAML128F92EC212","Every Breath You Take","The Police","rock;pop;alternative;indie"
"TRGOUTY128E0791C76","Quizás","Enrique Iglesias","pop"
"TRGMRXR128F9358BDD","I Got a Woman","Elvis Presley","rock;pop"
"TRGMSPF128F1476F9B","Three Imaginary Boys","The Cure","rock;alternative;indie"
"TRGMVBX128F9326F78","Living Proof","Bruce Springsteen","rock"
"TRGRXVV128F42BADDC","One Robot's Dream","Joe Satriani","rock"
"TRGROXN128F427FE66","Bamboo","Joe Satriani","rock"
"TRGYSHN128F425FD74","Wanna Be Startin' Somethin'","Michael Jackson","pop;rock"
"TRGYZUD128E0788E8F","The Hand That Feeds","Nine Inch Nails","rock;alternative;electronic;metal;indie;pop"
"TRGAAHU128F93280D4","Restless Nights","Bruce Springsteen","rock;pop"
"TRGAETI128F4289B8B","On A Snowy Christmas Night","Elvis Presley","rock"
"TRGAKRT128F42745BA","Candy's Room","Bruce Springsteen","rock"
"TRGBIGX128F9327602","Corrina, Corrina","Bob Dylan","rock"
"TRGBBQO128F4229850","Tell Her Tonight","Franz Ferdinand","indie;rock;alternative;pop"
"TRGBTEZ128E0791C18","A Violet Fluid","Nine Inch Nails","rock;electronic;metal;alternative"
"TRGBKUH128F4269C1F","Bolivian Ragamuffin","Aerosmith","rock"
"TRGBQBC128C719692E","The Lounge Fly Mix","U2","rock"
"TRGNAJG128F92ED884","Ain't It The Life","Foo Fighters","rock;alternative;pop;indie;metal"
"TRGNDNE128F92E50F5","I'll Be Lovin' U Long Time","Mariah Carey","pop;female vocalists"
"TRGNDMI128EF34DBCA","In This Twilight","Nine Inch Nails","rock;electronic;alternative"
"TRGNGBD128F427E811","Lost In The Flood","Bruce Springsteen","rock"
"TRGNKFT128F4277127","One Way Street","Aerosmith","rock;alternative"
"TRGSCTA128E0793868","The Perfect Drug","Nine Inch Nails","rock;alternative;electronic;metal;pop"
"TRGSXWW128F42AC0EF","In The Ghetto","Elvis Presley","rock;pop"
"TRGSBAQ128F9309844","No You Girls","Franz Ferdinand","indie;alternative;rock;pop;electronic"
"TRGSDTP128F92F76D1","One Of Us Must Know (Sooner Or Later)","Bob Dylan","rock"
"TRGSGQS128F4294007","Lonely as You","Foo Fighters","rock;alternative;indie;pop"
"TRGFOJY128F4294010","Tired of You","Foo Fighters","rock;alternative"
"TRGFRSU128F42BA562","Loving Cup","The Rolling Stones","rock"
"TRGFAJR128F932163B","Femme Fatale","The Velvet Underground","rock;alternative;female vocalists;pop;indie"
"TRGFSWH12903CD41F1","Good Time Women","The Rolling Stones","rock"
"TRGFLUU128F4252D9F","The Bends","Radiohead","alternative;rock;indie;electronic;female vocalists;pop"
"TRGFTVB128F42AC70E","Same Old Song and Dance","Aerosmith","rock;pop"
"TRGFVWC128C7196943","Electrical Storm","U2","rock;alternative;pop"
"TRGDEBP128F148C09E","Lonely Teardrops","Michael Jackson","pop;rock"
"TRGELAI128E0793AFC","Message In A Bottle","The Police","rock;pop;alternative;indie"
"TRGETEF128F4262DD0","Man in the Mirror","Michael Jackson","pop;rock;alternative"
"TRGEVOJ128F426ACCF","She Belongs To Me","Bob Dylan","rock;indie;pop"
"TRGLJMI128F93229F8","Can You Hear Me","Enrique Iglesias","pop"
"TRGLRIX128E0782188","Paranoid Android","Radiohead","alternative;rock;indie;electronic;pop"
"TRGLFDX128F147727B","When The World Is Running Down, You Make The Best Of What's Still Around","The Police","rock;pop;alternative"
"TRGLDMD12903D0049A","When The Deal Goes Down","Bob Dylan","rock;pop"
"TRGLPSQ128F93122B6","Play With Fire","The Rolling Stones","rock;pop"
"TRGLPVQ128F9326612","Untitled","The Cure","alternative;rock;indie;pop"
"TRGLTSV128F4229943","L. Wells","Franz Ferdinand","rock;indie;alternative"
"TRGPJQQ128F42B20EE","Stay Away, Joe","Elvis Presley","pop"
"TRGPSZD128F932E373","Live Alone","Franz Ferdinand","indie;rock;pop;alternative;electronic"
"TRGPGDP128F92E65DF","My All","Mariah Carey","pop;female vocalists;rock"
"TRGPVZE128F9322B58","Shattered","The Rolling Stones","rock"
"TRGWIBQ128F426494C","The Forgotten (Part Two)","Joe Satriani","rock"
"TRGWXIC128F428D3DB","Anticipating","Britney Spears","pop;female vocalists"
"TRGWRFO128F4230B0C","Rock & Roll (alternate mix)","The Velvet Underground","rock"
"TRGWPRV128E078ECFF","Dulcimer Stomp/ The Other Side","Aerosmith","rock"
"TRGWTFR128E07888AE","To The Floor","Mariah Carey","female vocalists;pop;rock;alternative"
"TRGZIOJ12903CB2373","Ring Them Bells","Bob Dylan","rock"
"TRGZOZU128F4284E5C","Hymn","Patti Smith","rock;female vocalists"
"TRGZTJN128F92E2E13","No You Girls","Franz Ferdinand","indie;alternative;rock;pop;electronic"
"TRGGIZV128F426A37C","A Train Of Angels","Joe Satriani","rock;metal"
"TRGGHAD128F4289424","Exhausted","Foo Fighters","rock;alternative"
"TRGGBPY128F429C81B","Cash","Patti Smith","female vocalists;rock"
"TRGGFVY128E078E8AF","10:15 Saturday Night","The Cure","alternative;rock;pop;indie"
"TRGGDPY12903CB7F28","I Wanna Know Why","Aerosmith","rock"
"TRGGKTQ128F932DA0F","Just A Little Bit Of You","Michael Jackson","pop;rock"
"TRGGQTE128F92E6562","Be Afraid","Franz Ferdinand","indie;alternative"
"TRGGUIJ128F1476F9E","Driven To Tears","The Police","rock;pop;alternative;metal"
"TRGTJPK128F9314CE1","You've Lost That Loving Feeling","Elvis Presley","rock;pop"
"TRGTICV128F42798E9","I'll Be There","Mariah Carey","pop;female vocalists"
"TRGTHCA128E0782187","Airbag","Radiohead","alternative;rock;indie;electronic;pop"
"TRGTMWR128F92F76F4","Subterranean Homesick Blues","Bob Dylan","rock;pop"
"TRGTUUE128F9310C99","Prove Yourself","Radiohead","rock;alternative;indie"
"TRGKMZE128F9310E07","Street Spirit (Fade Out) (Acoustic)","Radiohead","alternative;rock;indie"
"TRGKRGY128F4277C46","MLK","U2","rock;alternative;pop;indie"
"TRGKGRN128E0792763","Closer","Nine Inch Nails","rock;alternative;electronic;metal;indie"
"TRGQHGS128F92E2E15","Ulysses","Franz Ferdinand","indie;alternative;rock;electronic"
"TRGQAAE128C719698A","Dirty Day","U2","rock;pop;alternative"
"TRGQFAS128F426728E","Going, Going, Gone","Bob Dylan","rock"
"TRGQDXC128F428A179","Driven To Tears","The Police","rock;pop;alternative;metal"
"TRGQUJK12903CBB2B3","Never Ending","Elvis Presley","rock;pop"
"TRGUIHT128F933116F","Don't Be Cruel","Elvis Presley","rock;pop"
"TRGUSUL128E078909B","The Final Sound","The Cure","alternative;rock"
"TRGUQXU128F42691CB","Let The Music Do The Talking","Aerosmith","rock;pop"
"TRGVHKP128F427A4D9","Jaded","Aerosmith","rock;alternative;pop;metal"
"TRGVOUG128F4288E59","That's All Right","Elvis Presley","rock;pop"
"TRGVQLI128F932FCF2","Sweet Neo Con","The Rolling Stones","rock"
"TRTCOUE128F425B336","An American Trilogy","Elvis Presley","rock;pop;indie"
"TRTCMPM128F42999DD","Monkey Wrench","Foo Fighters","rock;alternative;indie;pop;metal"
"TRTCYEB128F42AA797","On The Mend","Foo Fighters","rock;alternative;pop;metal"
"TRTCDMV12903CF06AC","Out Of This World","The Cure","alternative;rock;pop"
"TRTCTOQ128C71968E0","I Will Follow","U2","rock;alternative;pop;electronic"
"TRTCUBD12903CE4762","Friends","Joe Satriani","rock"
"TRTJMIU128F4265BF8","May This Be Love","Jimi Hendrix","rock;alternative"
"TRTJRMK128F932578A","Tired of You","Foo Fighters","rock;alternative"
"TRTILIA128F92E8F28","If U Seek Amy","Britney Spears","pop;female vocalists;electronic"
"TRTITDG128F42132F4","You Can't Win","Michael Jackson","pop"
"TRTHDVC128F92C4790","I Will Still Love You","Britney Spears","pop;female vocalists;rock;alternative"
"TRTHZLQ128E0792BAF","Ruiner","Nine Inch Nails","electronic;rock;alternative;metal;indie"
"TRTHTRG128F4288E2B","Dapper Dan","Michael Jackson","pop"
"TRTHQEE128F1492399","Spirits In The Material World","The Police","rock;pop;alternative"
"TRTXXIW128F426A4D3","Blowin' In The Wind","Bob Dylan","rock;pop;indie"
"TRTXRYY128F42744F8","Belly Dancer","Joe Satriani","rock"
"TRTXRPR128E07912F2","Mr. Self Destruct","Nine Inch Nails","rock;alternative;electronic;metal"
"TRTXBUB128F92E4FD8","Hero","Enrique Iglesias","pop;alternative"
"TRTOWTV128E0793AD6","Voices Inside My Head","The Police","rock;pop;alternative"
"TRTOZJQ128E078D2C5","Femme Fatale  (Live @ Max's Kansas City in NYC Summer 1970)","The Velvet Underground","rock"
"TRTOTGV128F9321637","I Can't Stand It","The Velvet Underground","rock;alternative;metal"
"TRTMIXS12903D07910","All Tomorrow's Parties","The Velvet Underground","rock;alternative;female vocalists;indie;pop"
"TRTMZAT128F932E754","Like Spinning Plates","Radiohead","alternative;electronic;rock;indie"
"TRTRHRP128F429351B","Where Duty Calls","Patti Smith","rock;female vocalists"
"TRTRADY128F4252DA0","Pyramid Song","Radiohead","alternative;rock;indie;electronic"
"TRTRDPT128E0781D5E","She's So Cold (1994 Digital Remaster)","The Rolling Stones","rock"
"TRTRPJB128F4267080","Silent Night","Mariah Carey","female vocalists;pop"
"TRTRUKB128F92CA9CD","Another Round","Foo Fighters","rock;alternative;pop"
"TRTYXKI128F4261824","Circles","Joe Satriani","rock;metal"
"TRTYMCJ128F9310ED9","Pearly","Radiohead","alternative;rock"
"TRTYRBL128F4265762","Look My Way","Joe Satriani","rock"
"TRTYSJW128F932E744","2 + 2 = 5 (Live At Earls Court)","Radiohead","alternative"
"TRTYSBF128F428A159","Fall Out","The Police","rock;pop;alternative"
"TRTYGWW128E0794FA2","One World (Not Three)","The Police","rock;pop;alternative"
"TRTALFY128F428BC91","Alguien Soy Yo","Enrique Iglesias","pop"
"TRTBBXK128F42AA799","Virginia Moon","Foo Fighters","rock;alternative"
"TRTBDNK128E0788E89","Beside You In Time","Nine Inch Nails","rock;alternative;electronic;metal"
"TRTBEKU128F145A8AB","What Goes On","The Velvet Underground","rock;alternative;indie"
"TRTNLER128F4234092","In Between Days","The Cure","alternative;rock;pop;indie"
"TRTNWHJ12903CC179F","Villanova Junction","Jimi Hendrix","rock"
"TRTSIIQ128C719691B","Mysterious Ways","U2","rock;pop;alternative"
"TRTFXRQ12903CBB976","Echo","Joe Satriani","rock;metal"
"TRTFSKG128F9309248","What U See (Is What U Get)","Britney Spears","pop;female vocalists;alternative"
"TRTFLSO128F4266F27","Music Box","Mariah Carey","pop;female vocalists"
"TRTFQFD128F931181B","Wish I Was Your Lover","Enrique Iglesias","pop"
"TRTDONM128E0793AE6","Rehumanize Yourself","The Police","rock;pop"
"TRTDBQR128E07924CA","Mas Es Amar (Sad Eyes)","Enrique Iglesias","pop"
"TRTDPMH128F4230B0A","I'm Sticking With You (Outtake Version)","The Velvet Underground","rock"
"TRTDZXN128F4252EA3","How to Disappear Completely","Radiohead","alternative;rock;indie;electronic"
"TRTEJLA128F42BAE03","Made Of Tears","Joe Satriani","rock;metal"
"TRTESQR128E078DF6B","Where Is Everybody?","Nine Inch Nails","alternative;rock;electronic;metal"
"TRTEZYU128F425B7D6","Erase/Replace","Foo Fighters","rock;alternative;electronic;pop;indie"
"TRTEGUJ128F425B7D3","The Pretender","Foo Fighters","rock;alternative;indie;pop"
"TRTEUAY128F92F1272","(You're So Square) Baby I Don't Care","Elvis Presley","pop;rock"
"TRTLRYO128F14623A1","All My Life","Foo Fighters","rock;alternative;indie;metal;pop"
"TRTLSLY128E0785EE0","Boy (I Need You)","Mariah Carey","pop;female vocalists"
"TRTLWCD128F92F533B","Gone Too Soon","Michael Jackson","pop"
"TRTPCOI128F4265779","Up In The Sky","Joe Satriani","rock"
"TRTPCTI128F9316A15","Tired Of Being Sorry","Enrique Iglesias","pop"
"TRTPOHP128F427C0B4","Miss You","Mariah Carey","pop;female vocalists"
"TRTPNMB128F147CD59","A Man Inside My Mouth","The Cure","rock;alternative;pop"
"TRTPGKD128F92F24EF","Word Forward","Foo Fighters","rock;alternative;pop"
"TRTPKMF128F425E7A5","Gimme More","Britney Spears","pop;female vocalists;electronic;rock;indie"
"TRTPQGL128F932FAC4","Walk Away","Franz Ferdinand","rock;indie;alternative;pop"
"TRTPQHQ128F92E6E1A","Let's Spend The Night Together","The Rolling Stones","rock;pop"
